StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,countf,countf_cat,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,capability_AV_1,superhuman_1,comp1,comp_accident,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,questions_intro_DO,countf_DO,questions_1_DO,questions_2_DO
10/7/22 17:41,10/7/22 17:47,0,68.228.221.240,100,344,1,10/7/22 17:47,R_wTbRLL02nFl9QBj,,,,,33.5922,-112.0029,anonymous,EN,1,2,2,15.422,19.679,20.5,2,10.478,10.478,11.267,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it is questionable if they would have seen vehicle A in time to avoid being hit by vehicle A. ",2,74,16,11,50,50,1,1,58,92,1,,40,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:44,10/7/22 17:48,0,76.132.135.155,100,234,1,10/7/22 17:48,R_3I628FmDIsfAORs,,,,,37.589,-122.0461,anonymous,EN,1,2,2,0,0,13.689,0,0,0,11.141,0,"An accident could have been avoided.  If it was human-driven, the driver could possibly have swerved to avoid the collision. ",1,10,73,100,91,92,1,1,0,75,2,,35,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:44,10/7/22 17:48,0,173.172.16.252,100,225,1,10/7/22 17:48,R_1Bp2l2HJFvG8oEN,,,,,33.1876,-96.1268,anonymous,EN,1,2,2,8.812,8.812,10.946,1,0,0,11.291,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the human would have the chance to slam on his brakes to avoid the crash.",1,0,100,100,100,100,1,1,30,72,1,,29,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:33,10/7/22 17:49,0,68.234.38.20,100,914,1,10/7/22 17:49,R_DHuN1ue2U0WTh9D,,,,,40.6189,-79.159,anonymous,EN,1,2,2,0,0,11.391,0,311.875,311.875,312.517,1,If the human occupant of vehicle B had stopped at the stop sign then the accident would have been avoided,1,50,6,14,14,100,1,1,50,50,2,,26,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:47,10/7/22 17:52,0,35.131.38.26,100,306,1,10/7/22 17:52,R_3njSxIXhg1Desl7,,,,,39.0809,-108.4925,anonymous,EN,1,2,2,0,0,44.384,0,0,0,16.067,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the driver might have been able to avoid the collision. This driver could have driven out of the way of Vehicle A.",1,100,100,90,90,100,1,1,80,80,2,,43,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:46,10/7/22 17:52,0,136.55.240.180,100,392,1,10/7/22 17:52,R_2yfqcbpkxiCHpGb,,,,,33.8019,-84.3861,anonymous,EN,1,2,2,6.234,27.261,29.119,3,10.949,10.949,12.404,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then perhaps they would have had higher expectations that someone would possibly run a stop sign and the driver of Vehicle B would have proceeded through the intersection with more caution.",1,100,0,0,2,95,1,1,50,50,2,,40,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:41,10/7/22 17:55,0,107.77.203.98,100,858,1,10/7/22 17:55,R_1nTIuq8b2kdXgRc,,,,,38.9034,-76.9882,anonymous,EN,1,2,2,27.242,91.318,93.539,4,16.251,16.251,17.589,1,"If the occupant of vehicle B were driving a regular car that is human operated, then they might have been able to stop the car from colliding with vehicle A.",1,100,100,50,50,100,1,1,50,80,2,,46,3,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:50,10/7/22 17:56,0,73.182.177.98,100,326,1,10/7/22 17:56,R_2WxwUpNxH2ko7zh,,,,,41.7353,-72.7333,anonymous,EN,1,2,2,15.756,38.991,40.072,2,0,0,11.634,0,then the driver may have noticed that the other car is not slowing down and could possibly hit the car. ,1,84,52,55,54,61,1,1,29,40,1,,51,4,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 17:47,10/7/22 17:57,0,68.110.144.148,100,573,1,10/7/22 17:57,R_2roulpVnaOup21y,,,,,36.7969,-76.1797,anonymous,EN,1,2,2,9.788,28.77,41.356,6,35.477,35.477,38.379,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe he could have seen Vehicle A and either stayed at the stop sign until the person passed or tried to swerve around it.",1,76,71,0,50,75,1,1,50,50,1,,44,5,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:53,10/7/22 17:58,0,47.229.237.229,100,301,1,10/7/22 17:58,R_27PEuBlKtxjehqX,,,,,34.1836,-118.2963,anonymous,EN,1,2,2,0,0,31.042,0,0,0,14.156,0,It could not have been different as vehicle B followed traffic rules and could not have anticipated A to not stop. ,2,100,8,0,12,50,1,1,0,81,2,,75,5,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:52,10/7/22 17:59,0,104.231.241.83,100,428,1,10/7/22 17:59,R_2Emk5co828prgAN,,,,,43.0503,-88.045,anonymous,EN,1,2,2,0,0,66.191,0,0,0,17.21,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have observed Vehicle and and had time to maneuver their own vehicle to avoid or minimize the impact.",1,100,81,100,91,91,1,1,23,50,2,,64,7,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:01,10/7/22 18:02,0,147.219.190.158,100,28,1,10/7/22 18:02,R_1IMNhgkWFdaun7j,,,,,44.7499,-93.2081,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/22 17:56,10/7/22 18:02,0,47.18.43.67,100,385,1,10/7/22 18:02,R_2ZWAl6emLl5GOic,,,,,40.9002,-73.7815,anonymous,EN,1,2,2,0,0,38.728,0,0,0,11.519,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then the person would be forced to be more alert. In an autonomous vehicle your level of alertness goes down. you may be checking a phone or watching a show. ",1,100,0,0,51,50,1,1,10,50,1,,31,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:58,10/7/22 18:03,0,192.81.179.4,100,272,1,10/7/22 18:03,R_psHE4JIosRjp3zP,,,,,36.5097,-79.0937,anonymous,EN,1,2,2,0,0,22.577,0,0,0,11.982,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then...they might not have been injured since they would not have been in the passenger seat.",1,100,21,0,20,87,1,1,20,20,2,,42,1,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:57,10/7/22 18:03,0,73.106.195.229,100,354,1,10/7/22 18:03,R_3dLJKjlVIg6m6i7,,,,,33.8683,-84.7736,anonymous,EN,1,2,2,7.321,19.554,34.915,2,0,0,13.507,0,it would have had the brains to see the stop sign and wait to go or realize that vehicle A was not going to stop and was going anyway-not sure who had the right away--I let most people at stop signs go ahead of me to avoid accidents. ,1,45,47,93,83,50,1,2,1,0,2,,65,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 17:58,10/7/22 18:03,0,98.47.202.193,100,333,1,10/7/22 18:03,R_2uQyeaffzXnsJne,,,,,37.7201,-122.4414,anonymous,EN,1,2,2,0,0,36.752,0,0,0,11.368,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have potentially stopped the car and avoided the accident",1,100,42,18,36,90,1,1,43,63,2,,41,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 17:56,10/7/22 18:06,0,73.225.141.7,100,629,1,10/7/22 18:06,R_ddwzNdi9TKHdpKN,,,,,47.9005,-122.2472,anonymous,EN,1,2,2,0,0,47.148,0,0,0,68.25,0,The driver of Vehicle B would have applied the brakes in time to avoid the collision.,1,80,81,75,90,71,1,1,0,10,1,,38,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:01,10/7/22 18:07,0,71.72.19.147,100,347,1,10/7/22 18:07,R_2qpxFPtRMcYfyXS,,,,,41.4296,-82.2047,anonymous,EN,1,2,2,3.193,18.96,32.535,4,7.301,9.417,19.609,4,"If the human occupant of vehicle b had been driving a regular vehicle instead, then there wouldn’t have been an accident. He would have seen what was coming.",1,0,99,100,100,100,1,1,5,54,2,,42,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:05,10/7/22 18:08,0,107.213.118.99,100,201,1,10/7/22 18:08,R_2ro15kLj3XbxKna,,,,,39.5449,-119.7572,anonymous,EN,1,2,2,0,0,13.495,0,0,0,11.573,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the situation probably would have ended in a similar fashion.",2,100,60,20,15,100,1,1,0,0,1,,26,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:04,10/7/22 18:08,0,97.124.241.41,100,280,1,10/7/22 18:08,R_6fZJaY1zKH0wajv,,,,,33.5093,-112.0563,anonymous,EN,1,2,2,0,0,48.664,0,0,0,13.471,0,Perhaps Vehicle B would have stopped had the driver been human and would have maybe noticed Vehicle A speeding passed the stop sign.,1,50,50,94,88,100,1,1,40,90,1,,28,3,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:05,10/7/22 18:09,0,73.42.230.237,100,237,1,10/7/22 18:09,R_3GiHyQ3uCqBrKAE,,,,,47.3798,-122.2893,anonymous,EN,1,2,2,0,0,14.145,0,0,0,11.497,0,they would have been able to control the car to stop when seeing that Vehicle A was approaching.,1,100,24,28,15,84,1,1,2,1,2,,28,3,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:06,10/7/22 18:09,0,73.134.151.38,100,185,1,10/7/22 18:09,R_2wLBueFWXkvE4RD,,,,,38.9091,-77.0203,anonymous,EN,1,2,2,0,0,12,0,0,0,12.56,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have seen the car coming and not trusted that that it would stop.",1,100,0,0,0,50,1,1,56,58,1,,42,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:06,10/7/22 18:12,0,73.230.142.46,100,316,1,10/7/22 18:12,R_2U45GfrEqoMlgsl,,,,,40.3278,-75.9953,anonymous,EN,1,2,2,0,0,24.73,0,0,0,11.73,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then... he could have stopped when they saw Vehicle A was going to run the stop sign. ",1,100,20,20,50,100,1,1,0,90,2,,60,1,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:08,10/7/22 18:12,0,104.245.141.164,100,246,1,10/7/22 18:12,R_1Iuw5HnFWUagDum,,,,,37.4418,-83.2976,anonymous,EN,1,2,2,0,0,15.486,0,0,0,11.017,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they could have avoided the accident entirely. They would have been able to either stop or swerve out of the way of Vehicle A. ",1,95,25,30,70,90,1,1,55,65,1,,35,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:11,10/7/22 18:15,0,35.138.37.59,100,229,1,10/7/22 18:15,R_1pM5wm4U3hzLIBw,,,,,27.9448,-82.2409,anonymous,EN,1,2,2,0,0,22.262,0,0,0,10.986,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they would have been able to stop and avoid the accident. ",1,88,19,21,64,62,1,1,27,48,2,,31,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:12,10/7/22 18:15,0,108.87.157.82,100,179,1,10/7/22 18:15,R_2E4RIt2l6c8R8Ue,,,,,36.0964,-86.8212,anonymous,EN,1,2,2,15.501,15.989,16.381,2,0,0,13.287,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant could have stopped the car manually. The crash could have been avoided.",1,60,65,70,70,90,1,1,20,20,2,,26,5,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:09,10/7/22 18:15,0,99.101.162.40,100,378,1,10/7/22 18:15,R_1Nzz785JgOZ8SR3,,,,,29.8237,-81.3241,anonymous,EN,1,2,2,10.279,25.911,32.356,2,0,0,11.478,0,"Things could've gone differently if vehicle B was being driven by a human because the human could've suspected that Vehicle A was going to fast to stop, and didn't look as if it was going to come to a stop. ",1,100,100,100,100,100,1,1,60,40,2,,55,5,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:12,10/7/22 18:16,0,68.0.175.127,100,260,1,10/7/22 18:16,R_1j8v9KyHTDPFiE0,,,,,33.6068,-112.2279,anonymous,EN,1,2,2,0,0,22.72,0,8.57,9.317,11.326,2,she could have hit the breaks or stopped before vehicle A smashed into her vehicle.,1,100,24,0,100,84,1,1,0,65,1,,33,3,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:11,10/7/22 18:16,0,75.163.130.216,100,294,1,10/7/22 18:16,R_2YDHcxjL4XzTE4g,,,,,38.8511,-104.7688,anonymous,EN,1,2,2,0,0,33.746,0,0,0,15.002,0,"If the occupant of car B had control, they would probably be able to press the brakes or swerve a little bit to avoid car A.",1,100,0,0,65,77,1,1,0,25,1,,31,1,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:10,10/7/22 18:17,0,162.233.110.46,100,402,1,10/7/22 18:17,R_2Bsb8TQ8ho5Iy7o,,,,,24.5615,-81.7818,anonymous,EN,1,2,2,0,0,44.264,0,0,0,17.342,0,nothing would be different.no fault of the vehicle B,2,100,2,0,3,29,1,1,30,43,1,,47,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:08,10/7/22 18:19,0,71.46.56.30,100,648,1,10/7/22 18:19,R_1E4LKwSclnClTNz,,,,,28.4883,-81.4061,anonymous,EN,1,2,2,0,0,178.343,0,0,0,13.169,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it is possible that the human occupant driver would have been seriously injured. ",2,100,0,0,0,50,1,1,50,80,2,,57,2,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:14,10/7/22 18:20,0,66.177.209.48,100,327,1,10/7/22 18:20,R_VPuvgnJqBnR3gaZ,,,,,26.1481,-80.2088,anonymous,EN,1,2,2,0,0,39.183,0,0,0,12.701,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the outcome would have most likely been no different.  The car A came fast through the intersection where B had already gone partially through (thus the hit on the side of B's car). The vehicle, B, was programmed to look out for danger but from what i saw, it all happened too fast to change the outcome.",2,100,0,1,0,72,1,1,70,90,2,,65,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:15,10/7/22 18:20,0,72.87.81.227,100,270,1,10/7/22 18:20,R_3lWC5RoE97tgX4n,,,,,41.7042,-71.4558,anonymous,EN,1,2,2,4.003,20.803,21.378,4,9.473,9.473,11.186,1,If the human occupant of Vehicle B had been driving a regular vehicle instead then they would have been able to top at the stop sign ,1,100,50,20,60,75,1,1,0,60,2,,46,3,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:12,10/7/22 18:20,0,64.147.232.96,100,470,1,10/7/22 18:20,R_0pwGYM482S3YJfr,,,,,38.1063,-82.6087,anonymous,EN,1,2,2,25.552,50.131,52.47,4,16.601,16.601,17.927,1,If a human had control they might could have seen the car coming and maybe stop before it run in to them,1,100,18,50,67,100,1,1,2,3,1,,34,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:16,10/7/22 18:21,0,174.204.197.179,100,301,1,10/7/22 18:21,R_vSSXuJAx4XrqCc1,,,,,45.5331,-122.7037,anonymous,EN,1,2,2,0,0,24.094,0,0,0,16.56,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then it's possible they might have noticed Vehicle A, and braked or steered to avoid the collision or lessen its impact. It's not clear that this is the case, however, or that the driver of Vehicle B would have had the necessary perception and reaction time to perform better in this situation than the automated driver of Vehicle B in this instance.",1,90,60,37,50,75,1,1,33,66,1,,63,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:19,10/7/22 18:23,0,98.34.141.236,100,218,1,10/7/22 18:23,R_2rZM1IY6BlTxx72,,,,,29.7912,-95.4182,anonymous,EN,1,2,2,0.605,18.307,19.67,2,12.907,12.907,14.435,1,"If the human occupant of Vehicle B had been driving a regular car, the outcome would have been largely the same, as Vehicle A was at fault for the accident and their behavior could not have been predicted by human or robot.",2,100,20,8,4,92,1,1,50,58,4,Genderqueer,25,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:14,10/7/22 18:24,0,216.93.205.145,100,565,1,10/7/22 18:24,R_23endldqQgXgkIw,,,,,38.6226,-121.3885,anonymous,EN,1,2,2,0,0,37.457,0,0,0,18.038,0,If the human occupant of Vehicle had been driving a regular vehicle for which the driver was in control the accident would have happened anyway. The driver of Vehicle A ran the stop sign. The only way for it to have not happened would be for Vehicle B to arrive earlier or later at the intersection.,2,100,10,0,5,60,1,1,0,50,2,,42,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:17,10/7/22 18:25,0,148.170.112.32,100,498,1,10/7/22 18:25,R_2ckqmHrnfnhkAiN,,,,,36.3888,-85.3194,anonymous,EN,1,2,2,3.832,20.134,21.453,4,5.808,5.808,11.412,1,"If the human occupant of Vehicle B been driving a regular vehicle instead, then there's a chance the accident would have never happened.",1,0,100,100,100,100,1,2,55,47,2,,53,1,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:17,10/7/22 18:25,0,174.195.133.23,100,514,1,10/7/22 18:25,R_snDine48U4dxXlT,,,,,33.9388,-117.416,anonymous,EN,1,2,2,6.381,43.216,44.311,18,1.403,21.915,22.501,7,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then the occupant could have seen Vehicle A going fast and waited before going into the intersection.",1,100,60,70,75,90,1,1,60,50,3,,49,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:24,10/7/22 18:28,0,108.52.55.93,100,230,1,10/7/22 18:28,R_1gFKFoYpXOOBSKP,,,,,40.38,-75.2718,anonymous,EN,1,2,2,0,0,18.189,0,0,0,11.018,0,"they would have noticed Vehicle A ran the stop sign therefore, they could have hit their brakes and avoided the crash.",1,100,0,0,68,85,1,1,0,100,2,,34,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:22,10/7/22 18:29,0,50.111.27.80,100,463,1,10/7/22 18:29,R_1r6QgNvbfw1sV1h,,,,,35.1829,-83.3865,anonymous,EN,1,2,2,52.02,52.02,56.459,1,21.331,21.331,23.525,1,"If the human occupant of Vehicle B had been driving a regular vehicle insteads, then maybe Vehicle B could have seen vehicle A running the stop sign and maybe braked, but I don't really think so. ",1,96,5,9,15,81,1,1,12,61,2,,28,4,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:26,10/7/22 18:29,0,75.175.213.41,100,182,1,10/7/22 18:29,R_3KoW4joCjmEKcFP,,,,,32.2486,-96.2161,anonymous,EN,1,2,2,0,0,29.863,0,0,0,20.446,0,the human occupant of vehicle b ight have hesitated and stopped longer,1,72,56,67,62,66,1,1,84,67,1,,33,3,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:23,10/7/22 18:31,0,174.20.17.118,100,480,1,10/7/22 18:31,R_12zfyi9ED8g3NTm,,,,,45.0196,-93.2402,anonymous,EN,1,2,2,8.299,26.49,32.085,2,12.48,12.48,15.406,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then little would have likely changed. Vehicle A was still coming at a high rate of speed and did not stop. The only difference could have been if the driver of vehicle B had anticipated that vehicle A wouldn't have stopped, either through intuition or past experience at stop signs where this kind of thing happened. If the driver of B had proceeded as normal, as the autonomus version did, things would have been the same.",2,100,2,7,20,36,1,1,30,50,1,,33,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:28,10/7/22 18:31,0,76.171.206.5,100,197,1,10/7/22 18:31,R_2dyGIuXE4ihwinh,,,,,34.0526,-118.2122,anonymous,EN,1,2,2,1.459,1.459,17.403,1,0,0,10.867,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe a crash would have been avoided by having full control of the vehicle. ",1,100,31,34,31,69,1,1,100,73,1,,31,3,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:26,10/7/22 18:31,0,47.137.181.90,100,294,1,10/7/22 18:31,R_en9MqePtY8DZMjv,,,,,34.001,-118.0376,anonymous,EN,1,2,2,0,0,57.047,0,0,0,23.965,0,Vehicle B could have stopped suddenly when the driver realized that Vehicle A wasn't going to stop. ,1,100,0,10,60,70,1,1,2,96,2,,59,4,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:27,10/7/22 18:32,0,172.56.15.35,100,260,1,10/7/22 18:32,R_307BMi7QUm36o82,,,,,29.7756,-95.3082,anonymous,EN,1,2,2,5.637,20.731,21.877,3,0,0,12.46,0,They would have been able to gauge if the A driver was slowing down,1,86,84,87,95,96,1,1,40,58,2,,30,3,,Q148,countf,defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:27,10/7/22 18:32,0,70.189.130.28,100,310,1,10/7/22 18:32,R_2UWyzd5QVQgc2PH,,,,,36.2082,-115.2957,anonymous,EN,1,2,2,0,0,21.516,0,0,0,15.144,0,he may have thought and waited to make sure the other vehicle was going to stop before entering the intersection,1,100,25,7,100,85,1,1,63,32,2,,45,3,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:26,10/7/22 18:34,0,174.199.229.61,100,523,1,10/7/22 18:34,R_C7fZW1aZ823sVRT,,,,,33.5226,-86.8033,anonymous,EN,1,2,2,14.866,14.866,43.281,1,4.198,4.198,16.672,1,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then..."" the driver would have made sure that vehicle A had come to a full stop before proceeding.",1,73,84,90,81,88,1,1,27,80,2,,57,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:33,10/7/22 18:37,0,174.108.6.158,100,216,1,10/7/22 18:37,R_26nm3t2Y02prXec,,,,,35.0562,-80.8194,anonymous,EN,1,2,2,0,0,20.144,0,0,0,11.317,0,Things could have gone differently if the human driver in A stopped at the stop sign. Car B was not at fault at all in this instance. If there were a human driver they couldn't have anticipated that driver A wouldn't stop at the stop sign. ,2,100,0,0,28,70,1,1,66,76,2,,70,4,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
10/7/22 18:35,10/7/22 18:38,0,76.137.20.105,100,142,1,10/7/22 18:38,R_211vxdDu31JH0Ac,,,,,26.6642,-80.1732,anonymous,EN,1,2,2,0,0,13.475,0,0.902,0.902,10.955,1,there could have been a possiblity of seeing the car miss the stop sign and evading the crash,1,100,0,10,20,19,1,1,67,70,1,,25,4,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:32,10/7/22 18:39,0,68.96.3.70,100,455,1,10/7/22 18:39,R_3iqKzdYqtnuhGxj,,,,,36.7969,-76.1797,anonymous,EN,1,2,2,0,0,28.759,0,0,0,11.289,0,"If the human occupant of vehicle B had been driving a regular vehicle instead, then they would have possibly been able to react faster and stop just in time to avoid getting hit.",1,100,30,35,40,80,1,1,20,70,2,,23,1,,Q148,countf,defective_AV|vA_sue_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:35,10/7/22 18:40,0,98.29.2.139,100,306,1,10/7/22 18:40,R_3lS5f6rUM4XCo2O,,,,,39.6438,-84.1743,anonymous,EN,1,2,2,0,0,29.601,0,0,0,11.769,0,the driver of Vehicle B may have noticed that Vehicle A was not slowing down and would have not continued through the intersection until Vehicle A had passed or stopped.,1,95,5,20,35,65,1,1,2,55,2,,44,4,,Q148,countf,vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV
10/7/22 18:33,10/7/22 18:40,0,75.87.108.236,100,428,1,10/7/22 18:40,R_DAD1QhV6DgPYBsl,,,,,27.7207,-97.4127,anonymous,EN,1,2,2,0,0,25.515,0,0,0,11.86,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then they may have stopped in time to avoid the accident.",1,88,40,26,46,100,1,1,30,54,1,,45,4,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:32,10/7/22 18:41,0,76.185.1.28,100,545,1,10/7/22 18:41,R_2bTToVjwKHb0ZdZ,,,,,27.6357,-99.5923,anonymous,EN,1,2,2,0,0,115.122,0,0,0,18.331,0,"perhaps he could seen that other car was not going to stop, and he could have pause more at the stop sign.",1,100,19,58,56,76,1,1,6,23,2,,67,1,,Q148,countf,vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:37,10/7/22 18:41,0,136.175.73.94,100,289,1,10/7/22 18:41,R_1Q62MtFChb4Fnlv,,,,,35.8597,-82.7105,anonymous,EN,1,2,2,0,0,42.698,0,0,0,11.819,0,If the passenger had been driving he might could have been able to stop when he saw the car coming towards him.,1,100,70,50,50,50,1,1,0,81,2,,44,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:35,10/7/22 18:43,0,152.36.136.182,100,491,1,10/7/22 18:43,R_2E0DNs8scavYYSF,,,,,30.6181,-89.5783,anonymous,EN,1,2,2,10.28,14.661,33.141,2,0,0,18.943,0,"If the human occupant of Vehicle B had been driving a regular vehicle instead, then maybe the human would have observed the other vehicle barreling towards the intersection and remained at the stop sign until after it went through. ",1,100,50,50,50,100,1,1,5,50,2,,47,1,,Q148,countf,vA_sue_AV|vB_sue_AV|defective_AV,Q122|capability_AV
10/7/22 18:39,10/7/22 18:44,0,73.236.7.213,100,261,1,10/7/22 18:44,R_3MF4V2KumpHRVAY,,,,,41.1285,-78.7494,anonymous,EN,1,2,2,8.355,8.355,23.046,1,12.663,12.663,14.378,1,They may have stopped their car when they say vehicle A coming and it didn't stop at the stop sign,1,100,100,50,61,76,1,1,0,39,1,,66,3,,Q148,countf,vB_sue_AV|defective_AV|vA_sue_AV,Q122|capability_AV
